lecture_number,lecture_title,original_pptx,slide_number,possible_slide_title,visible_text
3,Loss Function,3  - Loss Function.pptx,20,Interpreting a Linear Classifier,"Each row of W:
Each row of W acts as a template detector for one class.
Computes similarity between image and class.
Interpreting a Linear Classifier
20
Score of class j:
Higher score → more similar."
3,Loss Function,3  - Loss Function.pptx,21,Evaluating the Linear Classifier,"Cat image
by
Nikita
is licensed under
CC-BY 2.0
;
Car image
is
CC0 1.0
public domain;
Frog image
is in the public domain
Evaluating the Linear Classifier
Example class scores for 3 images for some W:
How can we tell whether this W is good or bad?
21"
3,Loss Function,3  - Loss Function.pptx,22,From Scores to Model Assessment,"Define a
loss function
that quantifies our unhappiness with the scores across the training data.
Come up with a way of efficiently finding the parameters that minimize the loss function.
(optimization)
TODO:
From Scores to Model Assessment
Cat image
by
Nikita
is licensed under
CC-BY 2.0
;
Car image
is
CC0 1.0
public domain;
Frog image
is in the public domain
22"
3,Loss Function,3  - Loss Function.pptx,23,Are These Scores Good?,"cat
frog
car
3.2
5.1
-1.7
4.9
1.3
2.0
-3.1
2.5
2.2
Suppose: 3 training examples, 3 classes.
With some W the scores are:
A
loss function
tells how good our current classifier is
Dataset:
where is image and
is (integer) label
Loss over dataset:
23
Are These Scores Good?
We need a quantitative measure of error → Loss Function"
3,Loss Function,3  - Loss Function.pptx,24,Softmax,"Input
: raw scores (logits)
Output
: probability distribution
Sum
= 1
Softmax
AlexNet
24
Converts arbitrary real-valued scores into probabilities."
3,Loss Function,3  - Loss Function.pptx,25,Softmax Step 1: Raw Logits,"cat
frog
car
3.2
5.1
-1.7
Raw Scores z (Logits)
Softmax
is the most commonly used final activation in classification.
Softmax
Step 1: Raw Logits
25"
3,Loss Function,3  - Loss Function.pptx,26,Softmax Step 2: Exponentiation,"cat
frog
car
3.2
5.1
-1.7
24.5
164.0
0.18
exp
unnormalized probabilities
26
Raw Scores (Logits)
Softmax
Step 2: Exponentiation"
3,Loss Function,3  - Loss Function.pptx,27,Softmax Step 3: Normalization,"cat
frog
car
3.2
5.1
-1.7
24.5
164.0
0.18
exp
unnormalized probabilities
normalize
0.13
0.87
0.00
probabilities
27
Raw Scores (Logits)
Converts logits into probabilities.
Sum = 1.
Softmax
Step 3: Normalization"
3,Loss Function,3  - Loss Function.pptx,28,Why Softmax? Probabilistic Interpretation,"Why
Softmax
? Probabilistic Interpretation
28"
3,Loss Function,3  - Loss Function.pptx,29,Numerical Stability in Softmax Computation,"Numerical Stability in
Softmax
Computation
29"
3,Loss Function,3  - Loss Function.pptx,30,Softmax + Cross Entropy,"Softmax
+ Cross Entropy
Widely used in classification
cat
frog
car
0.13
0.87
0.00
Prediction
1
0
0
Label:
one-hot vector
CrossEntropy
(Prediction, Label)
measures the dissimilarity between the true label distribution and the predicted label distribution
30"
3,Loss Function,3  - Loss Function.pptx,31,Entropy: Measuring Uncertainty,"Entropy: Measuring Uncertainty
Concept borrowed from physics
Measure the
disorder
in a dataset
High entropy → uniform distribution → high uncertainty
Low entropy → peaked distribution → confident prediction
Case 1 — Uniform Distribution with 3 classes
Case 2 — Highly Peaked Distribution (Low Uncertainty)
31"
3,Loss Function,3  - Loss Function.pptx,32,Entropy and Information Gain,"Entropy and Information Gain
Concept borrowed from physics
Measure the
disorder
in a dataset
Information gain: the decrease in disorder achieved by partitioning the datasets
49 objects
25 stars
24 diamond
32"
3,Loss Function,3  - Loss Function.pptx,33,Information Gain Example,"Information Gain Example
49 objects
25 stars
24 diamond
Partition based on color
Easer to predict what shape we will get from the box.
33"
3,Loss Function,3  - Loss Function.pptx,34,Cross-Entropy Definition (NLL Form),"Cross-Entropy Definition (NLL Form)
Also called Negative Log-Likelihood (NLL)
p(x)
: Ground truth distribution
q(x)
: Prediction distribution
How much q(x) differs from the ground truth p(x)?
34"
3,Loss Function,3  - Loss Function.pptx,35,Cross-Entropy for One-Hot Labels,"Cross-Entropy for One-Hot Labels
cat
frog
car
0.13
0.87
0.00
Prediction
1
0
0
Label:
one-hot vector
𝐻
𝑝
,
𝑞
=−
𝑥
𝑝
(
𝑥
)
log
𝑞
(
𝑥
)
p(x)
: Ground truth distribution
q(x)
: Prediction distribution
If ground truth are one-hot:
𝐻
𝑝
,
𝑞
=−
𝑙𝑜𝑔
𝑞
(
y
true
)
where
y
true
is the
true class label
for the training example.
35
Large loss → model is very wrong"
3,Loss Function,3  - Loss Function.pptx,36,"A Short Introduction to Entropy, Cross-Entropy and KL-Divergence by Aurélien Géron
11 minutes","https://www.youtube.com/watch?v=ErfnhcEV1O8&t=5s
A Short Introduction to Entropy, Cross-Entropy and KL-Divergence
by
Aurélien
Géron
11 minutes
36"
3,Loss Function,3  - Loss Function.pptx,37,Cross Entropy v.s. Square Error,"Cross Entropy
v.s
. Square Error
Total
Loss
w
1
w
2
Cross Entropy
Square
Error
http://jmlr.org/proceedings/papers/v9/glorot10a/glorot10a.pdf
37
Cross-entropy:
Strong gradients when wrong
Faster learning
Well-suited for classification
Square error:
Weak gradients for saturated outputs
Slower convergence
Better for regression
Cross-entropy produces larger gradients when prediction is confidently wrong."
3,Loss Function,3  - Loss Function.pptx,38,Summary,"Summary
38"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,1,Overfitting & Underfitting,"Overfitting & Underfitting
Yifeng Zhu
Electrical and Computer Engineering
University of Maine"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,2,Regression: Underfitting vs. Good Fit vs. Overfitting,"2
Regression: Underfitting vs. Good Fit vs. Overfitting
Model too simple to capture the true pattern
High training error
High test error
Fails to learn important structure
Captures underlying trend
Low training error
Low test error
Generalizes well to unseen data
Model too complex
Very low training error
High test error
Learns noise instead of signal"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,3,Classification: Underfitting vs. Good Fit vs. Overfitting,"3
Classification: Underfitting vs. Good Fit vs. Overfitting
Too simple →
misses structure.
Balanced complexity → generalizes well.
Too complex → memorizes noise."
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,4,Which cases correspond to underfitting or overfitting?,"Which cases correspond to underfitting or overfitting?
4
High Bias
= being consistently wrong.
High Variance
= being unpredictably inconsistent."
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,5,Bias–Variance and Model Behavior,"Bias–Variance and Model Behavior
Underfitting
Overfitting
5
Low Bias, Low Variance
Predictions are accurate and consistent.
Model is both correct on average and stable.
Low Bias, High Variance
Predictions are accurate on average but highly unstable.
Model is sensitive to small changes in data (overfitting risk).
High Bias, Low Variance
Predictions are consistently wrong in the same direction.
Model is too simple (underfitting).
High Bias, High Variance
Predictions are inaccurate and inconsistent.
Model is both wrong and unstable."
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,6,Managing Overfitting and Underfitting,"Managing Overfitting and Underfitting
Underfitting
Solution:
Train longer
More layers (deeper network)
Overfitting
Solution:
More data
Regularization
Other architecture
6"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,7,Bias–Variance Tradeoff,"7
Bias–Variance Tradeoff
As model complexity increases:
Bias ↓
Variance ↑
Simpler models miss patterns; overly complex models chase noise.
Goal: find the minimum.
Bias ↓
Total test error = Bias² + Variance + Noise"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,8,Generalization: The Train-Test Split,"Generalization
:
The Train-Test Split
Training Data:
used to fit model
Test Data:
check generalization error
How to split?
Randomly, Temporally, Geo
…
Depends on application (usually randomly)
What size? (90%-10%)
Larger training set
 more complex models
Larger test set  better estimate of generalization error
Typically between 75%-25% and
90%-10%
Data
Train
Test
Train - Test
Split
8"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,9,Generalization: The Train-Validation-Test Split,"Generalization
:
The Train-Validation-Test Split
Data
Train
Test
Train - Test
Split
9
Data
Train
Test
Train – Validation- Test
Split
Validation
Training Set → learn
Learn model parameters
Validation Set → choose
Tune hyperparameters
Model selection
Early stopping
Test Set → evaluate
Final unbiased evaluation
Used once, after model is fixed"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,10,Training vs Test Error,"Training
vs
Test
Error
Epochs
Error
Training Error
Test Error
Best Fit
Overfitting


Underfitting
Training error
typically
under-estimates
test error
.
10"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,11,Cross Validation,"Cross Validation
Why use cross-validation?
When the dataset is small
When a single train–test split is unreliable
When we want a more stable estimate of performance
11
k-Fold Cross-Validation
Split data into k equal folds
Train on k−1 folds
Validate on the remaining fold
Repeat k times
Average the validation results
Purpose:
reduce variance in performance estimation."
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,12,Generalization: Validation Split,"Generalization:
Validation Split
Training Data:
used to fit model
Test Data:
check generalization error
How to split?
Randomly, Temporally, Geo
…
Depends on application (usually randomly)
What size? (90%-10%)
Larger training set
 more complex models
Larger test set  better estimate of generalization error
Typically between 75%-25% and
90%-10%
You can only use the test dataset once after deciding on the model.
Cross validation
simulates multiple train test-splits
on the training data.
Data
Train
Test
Train - Test
Split
Validation
Split
Train
V
5-Fold
Cross Validation
V
Train
V
Train
V
Train
V
Train
Validate
Generalization
12"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,13,Regularized Loss Minimization,"Regularized Loss Minimization
Larger values of
λ
⇒ more regularization
Regularization Parameter
13"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,14,Determining the Optimal 𝜆,"Determining the Optimal 𝜆
Value of 𝜆 determines bias-variance tradeoff
Larger values
 more regularization  more bias  less variance
Increasing 𝜆
Error
Variance
Test Error
(Bias)
2
Optimal Value
Validation Error
How do we determine 𝜆?
Determined through cross validation
14"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,15,Notation: p-Norm,"Notation: p-Norm
15"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,16,Notation,"Notation
L0 Norm
# of non-zero entries
L1 Norm
Sum of absolute values
L2 Norm & Squared L2 Norm
Sum of squares
Sqrt
(sum of squares)
L-infinity Norm
Max absolute value
16"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,17,Example,"Example
Give a vector w = [3, 4]
What is L0, L1, and L2 norm?
L0 Norm = 2
L1 Norm = 7
L2 Norm = 5
17"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,18,Example: Regularized Least Square,"Example: Regularized Least Square
L2 Norm:
L1 Norm:
L1 + L2 Norm:
𝐶𝑜𝑠𝑡
=
𝑖
=0
𝑛
𝑦
𝑖
−
𝑤
𝑥
𝑖
2
argmin
𝑤
𝐶𝑜𝑠𝑡
(
𝑤
)
18"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,19,Understanding the Contours with L1 Regularization,"Understanding the Contours with L1 Regularization
19
The ellipses are contours of equal training loss.
Moving toward the center → lower loss
The center → minimum without regularization
L
1
Norm Ball
diamond
The diamond shape is the L1 constraint region.
It represents all parameter values with limited total absolute magnitude.
Where is the solution?
The first point where a loss contour touches the L1 boundary.
Why does L1 create sparsity?
The L1 ball has sharp corners on the axes.
Since contours often touch the diamond at a corner, one parameter becomes exactly zero.
That is why
L1 produces sparse solutions
.
L1 regularization pushes the solution toward the axes, making some weights exactly zero."
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,20,2D Example with L1 Regularization,"2D Example with L1 Regularization
Suppose we minimize:
20
Without regularization:
That is the center of the ellipses.
Add L1 Constraint:
Penalized Form (what we usually write)
Constrained Form (used for geometry intuition)
Same idea. Different perspective.
Large λ ⟺ Small c
For every λ, there exists a corresponding C that gives the same solution.
There is no simple closed-form formula for converting between λ and C?"
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,21,L1 Regularization: Geometry Without Constraint,"L1 Regularization: Geometry Without Constraint
Suppose we minimize:
21
Without regularization:
That is the center of the ellipses.
Add L1 Constraint:
Penalized Form (what we usually write)
Constrained Form (used for geometry intuition)
Same idea. Different perspective.
Large λ ⟺ Small c
Suppose c = 2.
We shrink the loss contours inward until one becomes tangent to the L1 boundary. That tangency point is the optimal solution."
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,22,Adding the L1 Constraint (Diamond Region),"Adding the L1 Constraint (Diamond Region)
Suppose we minimize:
22
Without regularization:
That is the center of the ellipses.
Add L1 Constraint:
Penalized Form (what we usually write)
Constrained Form (used for geometry intuition)
Same idea. Different perspective.
Large λ ⟺ Small c
Suppose c = 2."
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,23,Tangency Principle: Where Is the Optimal Solution?,"Tangency Principle: Where Is the Optimal Solution?
Suppose we minimize:
23
Without regularization:
That is the center of the ellipses.
Add L1 Constraint:
Penalized Form (what we usually write)
Constrained Form (used for geometry intuition)
Same idea. Different perspective.
Large λ ⟺ Small c
Suppose c = 2.
In this example, L1 shrinks both parameters but does not set any to zero."
4,Overfit & Underfit,4  - Overfit & Underfit.pptx,24,When Does L1 Create Sparsity?,"When Does L1 Create Sparsity?
Suppose we minimize:
24
Add L1 Constraint:
Suppose c = 2.
The contour hits a corner of the L1 diamond, so one coefficient becomes zero.
You get exact zeros when:
One coordinate is much smaller than the others.
The L1 ball boundary is reached at a corner.
The soft-thresholding step eliminates a variable.
Important Clarification
L1 encourages sparsity.
It does not guarantee sparsity in every example.
In higher dimensions, sparsity becomes much more common.
In 2D, it depends strongly on geometry."
